2020-11-23 09:50:12,171 - Epoch: 1000	MRR: 0.028	Hits@10: 0.077	Hits@5: 0.030	Hits@1: 0.007
2020-11-23 21:26:24,257 - Epoch: 56000	MRR: 0.092	Hits@10: 0.174	Hits@5: 0.137	Hits@1: 0.040
2020-11-23 21:38:50,114 - Epoch: 57000	MRR: 0.096	Hits@10: 0.174	Hits@5: 0.145	Hits@1: 0.047
2020-11-23 21:51:32,102 - Epoch: 58000	MRR: 0.096	Hits@10: 0.177	Hits@5: 0.143	Hits@1: 0.048
2020-11-23 22:04:11,235 - Epoch: 59000	MRR: 0.089	Hits@10: 0.177	Hits@5: 0.143	Hits@1: 0.036
2020-11-23 22:16:40,950 - Epoch: 60000	MRR: 0.096	Hits@10: 0.178	Hits@5: 0.141	Hits@1: 0.044
2020-11-23 22:28:37,080 - Epoch: 61000	MRR: 0.093	Hits@10: 0.181	Hits@5: 0.133	Hits@1: 0.044
2020-11-23 22:41:43,905 - Epoch: 62000	MRR: 0.091	Hits@10: 0.178	Hits@5: 0.136	Hits@1: 0.040
2020-11-23 22:54:31,302 - Epoch: 63000	MRR: 0.090	Hits@10: 0.172	Hits@5: 0.136	Hits@1: 0.037
2020-11-23 23:06:44,336 - Epoch: 64000	MRR: 0.098	Hits@10: 0.171	Hits@5: 0.134	Hits@1: 0.054
2020-11-23 23:19:26,839 - Epoch: 65000	MRR: 0.095	Hits@10: 0.172	Hits@5: 0.138	Hits@1: 0.048
2020-11-23 23:32:03,809 - Epoch: 66000	MRR: 0.097	Hits@10: 0.175	Hits@5: 0.137	Hits@1: 0.049
2020-11-23 23:44:42,422 - Epoch: 67000	MRR: 0.089	Hits@10: 0.173	Hits@5: 0.131	Hits@1: 0.036
2020-11-23 23:56:41,967 - Epoch: 68000	MRR: 0.091	Hits@10: 0.181	Hits@5: 0.127	Hits@1: 0.042
2020-11-24 00:09:51,012 - Epoch: 69000	MRR: 0.091	Hits@10: 0.177	Hits@5: 0.135	Hits@1: 0.040
2020-11-24 00:22:50,768 - Epoch: 70000	MRR: 0.092	Hits@10: 0.174	Hits@5: 0.135	Hits@1: 0.041
2020-11-24 00:34:59,163 - Epoch: 71000	MRR: 0.096	Hits@10: 0.181	Hits@5: 0.140	Hits@1: 0.047
2020-11-24 00:47:40,868 - Epoch: 72000	MRR: 0.087	Hits@10: 0.171	Hits@5: 0.136	Hits@1: 0.034
2020-11-24 01:00:19,128 - Epoch: 73000	MRR: 0.096	Hits@10: 0.184	Hits@5: 0.136	Hits@1: 0.047
2020-11-24 01:12:55,402 - Epoch: 74000	MRR: 0.089	Hits@10: 0.178	Hits@5: 0.137	Hits@1: 0.034
2020-11-24 01:24:56,781 - Epoch: 75000	MRR: 0.096	Hits@10: 0.181	Hits@5: 0.142	Hits@1: 0.044
2020-11-24 01:37:58,799 - Epoch: 76000	MRR: 0.094	Hits@10: 0.184	Hits@5: 0.143	Hits@1: 0.040
2020-11-24 01:51:08,468 - Epoch: 77000	MRR: 0.091	Hits@10: 0.181	Hits@5: 0.138	Hits@1: 0.037
2020-11-24 01:51:08,627 - Reload state_dict from state/TransR15000_10shot/state_dict
2020-11-24 01:51:10,323 - Epoch: None	MRR: 0.281	Hits@10: 0.434	Hits@5: 0.358	Hits@1: 0.181
