2021-06-01 17:05:32,657 - Epoch: 71000	MRR: 0.353	Hits@10: 0.400	Hits@5: 0.378	Hits@1: 0.323
2021-06-01 17:07:48,304 - Epoch: 72000	MRR: 0.346	Hits@10: 0.395	Hits@5: 0.373	Hits@1: 0.315
2021-06-01 17:10:01,904 - Epoch: 73000	MRR: 0.327	Hits@10: 0.381	Hits@5: 0.354	Hits@1: 0.297
2021-06-01 17:12:17,740 - Epoch: 74000	MRR: 0.329	Hits@10: 0.385	Hits@5: 0.361	Hits@1: 0.296
2021-06-01 17:14:31,342 - Epoch: 75000	MRR: 0.328	Hits@10: 0.381	Hits@5: 0.359	Hits@1: 0.296
2021-06-01 17:16:45,057 - Epoch: 76000	MRR: 0.330	Hits@10: 0.383	Hits@5: 0.362	Hits@1: 0.298
2021-06-01 17:19:00,829 - Epoch: 77000	MRR: 0.359	Hits@10: 0.422	Hits@5: 0.393	Hits@1: 0.325
2021-06-01 17:21:16,717 - Epoch: 78000	MRR: 0.331	Hits@10: 0.384	Hits@5: 0.362	Hits@1: 0.300
2021-06-01 17:23:30,588 - Epoch: 79000	MRR: 0.335	Hits@10: 0.387	Hits@5: 0.365	Hits@1: 0.304
2021-06-01 17:25:46,689 - Epoch: 80000	MRR: 0.409	Hits@10: 0.459	Hits@5: 0.439	Hits@1: 0.378
2021-06-01 17:28:04,935 - Epoch: 81000	MRR: 0.373	Hits@10: 0.423	Hits@5: 0.402	Hits@1: 0.344
2021-06-01 17:30:18,841 - Epoch: 82000	MRR: 0.408	Hits@10: 0.459	Hits@5: 0.439	Hits@1: 0.376
2021-06-01 17:32:34,452 - Epoch: 83000	MRR: 0.372	Hits@10: 0.421	Hits@5: 0.401	Hits@1: 0.341
2021-06-01 17:34:50,086 - Epoch: 84000	MRR: 0.387	Hits@10: 0.451	Hits@5: 0.429	Hits@1: 0.348
2021-06-01 17:37:03,695 - Epoch: 85000	MRR: 0.390	Hits@10: 0.453	Hits@5: 0.436	Hits@1: 0.350
2021-06-01 17:39:19,539 - Epoch: 86000	MRR: 0.383	Hits@10: 0.450	Hits@5: 0.428	Hits@1: 0.343
2021-06-01 17:41:33,109 - Epoch: 87000	MRR: 0.359	Hits@10: 0.422	Hits@5: 0.403	Hits@1: 0.322
2021-06-01 17:43:46,842 - Epoch: 88000	MRR: 0.360	Hits@10: 0.421	Hits@5: 0.402	Hits@1: 0.322
2021-06-01 17:46:02,509 - Epoch: 89000	MRR: 0.359	Hits@10: 0.421	Hits@5: 0.403	Hits@1: 0.321
2021-06-01 17:48:18,128 - Epoch: 90000	MRR: 0.389	Hits@10: 0.459	Hits@5: 0.441	Hits@1: 0.349
